,s1,s2,fixed_diffs,Species,Strain Shift
50,D5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-Inoculumn-mBHI,49,102438,False
51,D5-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mGAM-p3,16351,102438,True
52,D5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p7,6,102438,False
53,D5-e003Coalescence-Inoculumn-mBHI,D8-e003Coalescence-mBHI-p5,4,102438,False
54,D5-e003Coalescence-Inoculumn-mBHI,E5-e004Assembly-mGAM-p7,40845,102438,True
55,D5-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mBHI-p5,18244,102438,True
56,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM,2,102438,False
57,D5-e003Coalescence-Inoculumn-mBHI,G4-e004Assembly-epsilon-p5,39349,102438,True
58,D5-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mGAM-p5,17579,102438,True
59,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mGAM-p7,41,102438,False
60,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,53,102438,False
61,D5-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mGAM-p5,2500,102438,True
62,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mBHI-p5,17573,102438,True
63,D5-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p7,61,102438,False
64,D5-e003Coalescence-Inoculumn-mBHI,E4-e004Assembly-mGAM-p3,34491,102438,True
65,D5-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mBHI-p7,40866,102438,True
66,D5-e003Coalescence-Inoculumn-mBHI,E3-e004Assembly-mGAM-p7,28841,102438,True
67,D5-e003Coalescence-Inoculumn-mBHI,B9-e003GlycerolRevival-mGAM-p2,21855,102438,True
68,D5-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mGAM-p3,17613,102438,True
69,D5-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mGAM,12514,102438,True
70,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p5,934,102438,False
71,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mGAM-p3,15931,102438,True
72,D5-e003Coalescence-Inoculumn-mBHI,D9-e003Assembly-mGAM-p5,19118,102438,True
73,D5-e003Coalescence-Inoculumn-mBHI,B12-e003Coalescence-mGAM-p3,20872,102438,True
74,D5-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-Inoculumn-mGAM,12800,102438,True
75,D5-e003Coalescence-Inoculumn-mBHI,D10-e003Assembly-mGAM-p3,16664,102438,True
76,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p5,12424,102438,True
77,D5-e003Coalescence-Inoculumn-mBHI,C10-e003GlycerolRevival-mGAM-p2,17457,102438,True
78,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Assembly-mBHI-p5,19609,102438,True
79,D5-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p3,17584,102438,True
80,D5-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p3,22452,102438,True
81,D5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mBHI,41075,102438,True
82,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p7,6,102438,False
83,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-p5,21561,102438,True
84,D5-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p3,2,102438,False
85,D5-e003Coalescence-Inoculumn-mBHI,D2-e003Assembly-mBHI-p3,37486,102438,True
86,D5-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-mGAM-p3,21368,102438,True
87,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p5,17567,102438,True
88,D5-e003Coalescence-Inoculumn-mBHI,G4-e004Assembly-epsilon-p3,38642,102438,True
89,D5-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mBHI-p5,37212,102438,True
90,D5-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p7,40380,102438,True
91,D5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-p7,1,102438,False
92,D5-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mGAM-p5,1,102438,False
93,D5-e003Coalescence-Inoculumn-mBHI,B9-e003Assembly-mGAM-p5,12696,102438,True
94,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p3,67,102438,False
95,D5-e003Coalescence-Inoculumn-mBHI,D9-e003Coalescence-mGAM-p3,21931,102438,True
96,D5-e003Coalescence-Inoculumn-mBHI,E2-e004Assembly-mGAM-p7,42674,102438,True
97,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p5,0,102438,False
98,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p3,17410,102438,True
99,D5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,3518,102438,True
100,D5-e003Coalescence-Inoculumn-mBHI,B11-e003Assembly-mGAM-p3,7,102438,False
101,D5-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mGAM-p7,23161,102438,True
102,D5-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mGAM-p7,16756,102438,True
103,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-Inoculumn-mGAM,8968,102438,True
104,D5-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-mGAM-p7,23404,102438,True
105,D5-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mBHI,40,102438,False
106,D5-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p7,17566,102438,True
107,D5-e003Coalescence-Inoculumn-mBHI,C12-e003Coalescence-mGAM-p3,17342,102438,True
108,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p3,17581,102438,True
109,D5-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p3,40967,102438,True
110,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p7,16480,102438,True
111,D5-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p5,16287,102438,True
112,D5-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mBHI-p3,19429,102438,True
113,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mBHI-p5,144,102438,False
114,D5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p7,40443,102438,True
115,D5-e003Coalescence-Inoculumn-mBHI,E3-e004Assembly-mGAM-p5,29270,102438,True
116,D5-e003Coalescence-Inoculumn-mBHI,E2-e004Assembly-mGAM-p5,42107,102438,True
117,D5-e003Coalescence-Inoculumn-mBHI,C3-e003GlycerolRevival-mBHI-p2,18232,102438,True
118,D5-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p3,17561,102438,True
119,D5-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mGAM-p7,21200,102438,True
120,D5-e003Coalescence-Inoculumn-mBHI,C4-e004Assembly-mBHI-p3,38202,102438,True
121,D5-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p7,13340,102438,True
122,D5-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-Inoculumn-mGAM,9504,102438,True
123,D5-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM,23034,102438,True
124,D5-e003Coalescence-Inoculumn-mBHI,D11-e003Coalescence-mGAM-p7,0,102438,False
125,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mGAM-p3,5,102438,False
126,D5-e003Coalescence-Inoculumn-mBHI,D4-e004Assembly-mGAM-p3,34127,102438,True
127,D5-e003Coalescence-Inoculumn-mBHI,E4-e004Assembly-mGAM-p5,42040,102438,True
128,D5-e003Coalescence-Inoculumn-mBHI,E5-e004Assembly-mGAM-p3,40529,102438,True
129,D5-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mBHI,5664,102438,True
130,D5-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mGAM,8917,102438,True
131,D5-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p7,17483,102438,True
132,D5-e003Coalescence-Inoculumn-mBHI,F4-e004Assembly-epsilon-p7,37617,102438,True
133,D5-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-Inoculumn-mGAM,17446,102438,True
134,D5-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p3,7032,102438,True
135,D5-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p7,18405,102438,True
136,D5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p5,39347,102438,True
137,D5-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p5,0,102438,False
138,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p7,8832,102438,True
139,D5-e003Coalescence-Inoculumn-mBHI,B11-e003GlycerolRevival-mGAM-p2,0,102438,False
140,D5-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mGAM-p5,17889,102438,True
141,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p7,443,102438,False
142,D5-e003Coalescence-Inoculumn-mBHI,D4-e004Assembly-mGAM-p7,42549,102438,True
143,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p7,17549,102438,True
144,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p3,0,102438,False
145,D5-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mBHI-p7,254,102438,False
146,D5-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p5,23232,102438,True
147,D5-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p5,0,102438,False
148,D5-e003Coalescence-Inoculumn-mBHI,B10-e003GlycerolRevival-mGAM-p2,16753,102438,True
149,D5-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mBHI-p5,21051,102438,True
150,D5-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,10901,102438,True
151,D5-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mGAM-p7,40867,102438,True
152,D5-e003Coalescence-Inoculumn-mBHI,C11-e003GlycerolRevival-mGAM-p2,3,102438,False
153,D5-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mBHI,23321,102438,True
154,D5-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p5,16,102438,False
155,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p5,17510,102438,True
156,D5-e003Coalescence-Inoculumn-mBHI,C9-e003Assembly-mGAM-p5,21625,102438,True
157,D5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-Inoculumn-mGAM,248,102438,False
158,D5-e003Coalescence-Inoculumn-mBHI,AG-Fecal,42760,102438,True
159,D5-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mGAM,2460,102438,True
160,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p5,16594,102438,True
161,D5-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p3,19108,102438,True
162,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,11221,102438,True
163,D5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p3,22,102438,False
164,D5-e003Coalescence-Inoculumn-mBHI,C3-e003Assembly-mBHI-p5,20866,102438,True
165,D5-e003Coalescence-Inoculumn-mBHI,C9-e003GlycerolRevival-mGAM-p2,23181,102438,True
166,D5-e003Coalescence-Inoculumn-mBHI,C9-e003Coalescence-mGAM-p5,9824,102438,True
167,D5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,41322,102438,True
168,D5-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mGAM-p5,17471,102438,True
169,D5-e003Coalescence-Inoculumn-mBHI,B8-e003GlycerolRevival-mGAM-p2,39572,102438,True
170,D5-e003Coalescence-Inoculumn-mBHI,C8-e003Coalescence-mBHI-p5,17058,102438,True
171,D5-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p7,23284,102438,True
172,D5-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mBHI,10949,102438,True
173,D5-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mGAM,314,102438,False
174,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-Inoculumn-mGAM,1051,102438,True
175,D5-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mBHI-p3,3602,102438,True
176,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-Inoculumn-mGAM,364,102438,False
177,D5-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-p5,17087,102438,True
178,D5-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p3,0,102438,False
179,D5-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-Inoculumn-mGAM,9466,102438,True
180,D5-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mBHI-p3,16269,102438,True
181,D5-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mGAM-p5,23375,102438,True
182,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p7,17581,102438,True
183,D5-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mGAM-p3,0,102438,False
184,D5-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p3,16521,102438,True
185,D5-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mBHI-p3,1,102438,False
