,s1,s2,fixed_diffs,Species,Strain Shift
50,A2-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-Inoculumn-mBHI,34126,102438,True
51,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mGAM-p3,39768,102438,True
52,A2-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p7,41271,102438,True
53,A2-e003Coalescence-Inoculumn-mBHI,D8-e003Coalescence-mBHI-p5,29155,102438,True
54,A2-e003Coalescence-Inoculumn-mBHI,E5-e004Assembly-mGAM-p7,13849,102438,True
55,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mBHI-p5,35143,102438,True
56,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM,41982,102438,True
57,A2-e003Coalescence-Inoculumn-mBHI,G4-e004Assembly-epsilon-p5,18718,102438,True
58,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mGAM-p5,42807,102438,True
59,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mGAM-p7,34344,102438,True
60,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,34089,102438,True
61,A2-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mGAM-p5,31897,102438,True
62,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mBHI-p5,42608,102438,True
63,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p7,34379,102438,True
64,A2-e003Coalescence-Inoculumn-mBHI,E4-e004Assembly-mGAM-p3,14442,102438,True
65,A2-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mBHI-p7,5,102438,False
66,A2-e003Coalescence-Inoculumn-mBHI,E3-e004Assembly-mGAM-p7,41603,102438,True
67,A2-e003Coalescence-Inoculumn-mBHI,B9-e003GlycerolRevival-mGAM-p2,40787,102438,True
68,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mGAM-p3,42760,102438,True
69,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mGAM,1440,102438,True
70,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p5,32693,102438,True
71,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mGAM-p3,41686,102438,True
72,A2-e003Coalescence-Inoculumn-mBHI,D9-e003Assembly-mGAM-p5,37427,102438,True
73,A2-e003Coalescence-Inoculumn-mBHI,B12-e003Coalescence-mGAM-p3,40628,102438,True
74,A2-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-Inoculumn-mGAM,4230,102438,True
75,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Assembly-mGAM-p3,40427,102438,True
76,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p5,35693,102438,True
77,A2-e003Coalescence-Inoculumn-mBHI,C10-e003GlycerolRevival-mGAM-p2,42400,102438,True
78,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Assembly-mBHI-p5,38028,102438,True
79,A2-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p3,42856,102438,True
80,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p3,41564,102438,True
81,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p7,36998,102438,True
82,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-p5,40746,102438,True
83,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p3,38173,102438,True
84,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Assembly-mBHI-p3,1,102438,False
85,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI,41808,102438,True
86,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-mGAM-p3,38416,102438,True
87,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p5,42636,102438,True
88,A2-e003Coalescence-Inoculumn-mBHI,G4-e004Assembly-epsilon-p3,18574,102438,True
89,A2-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mBHI-p5,13,102438,False
90,A2-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p7,13635,102438,True
91,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-p7,39431,102438,True
92,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mGAM-p5,42180,102438,True
93,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Assembly-mGAM-p5,30247,102438,True
94,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p3,33827,102438,True
95,A2-e003Coalescence-Inoculumn-mBHI,D9-e003Coalescence-mGAM-p3,41761,102438,True
96,A2-e003Coalescence-Inoculumn-mBHI,E2-e004Assembly-mGAM-p7,24466,102438,True
97,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p5,34233,102438,True
98,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p3,42383,102438,True
99,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,453,102438,False
100,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Assembly-mGAM-p3,40991,102438,True
101,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mGAM-p7,42610,102438,True
102,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mGAM-p7,34811,102438,True
103,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-Inoculumn-mGAM,31708,102438,True
104,A2-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-mGAM-p7,42935,102438,True
105,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mBHI,34438,102438,True
106,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p7,42698,102438,True
107,A2-e003Coalescence-Inoculumn-mBHI,C12-e003Coalescence-mGAM-p3,42225,102438,True
108,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p3,42775,102438,True
109,A2-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p3,13872,102438,True
110,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p7,39953,102438,True
111,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p5,34049,102438,True
112,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mBHI-p3,38028,102438,True
113,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mBHI-p5,34292,102438,True
114,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p7,0,102438,False
115,A2-e003Coalescence-Inoculumn-mBHI,E3-e004Assembly-mGAM-p5,42193,102438,True
116,A2-e003Coalescence-Inoculumn-mBHI,E2-e004Assembly-mGAM-p5,24257,102438,True
117,A2-e003Coalescence-Inoculumn-mBHI,C3-e003GlycerolRevival-mBHI-p2,36000,102438,True
118,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p3,42582,102438,True
119,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mGAM-p7,40469,102438,True
120,A2-e003Coalescence-Inoculumn-mBHI,C4-e004Assembly-mBHI-p3,18441,102438,True
121,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p7,31079,102438,True
122,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-Inoculumn-mGAM,984,102438,False
123,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM,42524,102438,True
124,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Coalescence-mGAM-p7,41890,102438,True
125,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mGAM-p3,42502,102438,True
126,A2-e003Coalescence-Inoculumn-mBHI,D4-e004Assembly-mGAM-p3,14285,102438,True
127,A2-e003Coalescence-Inoculumn-mBHI,E4-e004Assembly-mGAM-p5,20689,102438,True
128,A2-e003Coalescence-Inoculumn-mBHI,E5-e004Assembly-mGAM-p3,13730,102438,True
129,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mBHI,1297,102438,True
130,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mGAM,31722,102438,True
131,A2-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p7,42555,102438,True
132,A2-e003Coalescence-Inoculumn-mBHI,F4-e004Assembly-epsilon-p7,16583,102438,True
133,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-Inoculumn-mGAM,42337,102438,True
134,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p3,37151,102438,True
135,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p7,35744,102438,True
136,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p5,0,102438,False
137,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p5,40516,102438,True
138,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p7,31438,102438,True
139,A2-e003Coalescence-Inoculumn-mBHI,B11-e003GlycerolRevival-mGAM-p2,40541,102438,True
140,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mGAM-p5,36356,102438,True
141,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p7,34079,102438,True
142,A2-e003Coalescence-Inoculumn-mBHI,D4-e004Assembly-mGAM-p7,20853,102438,True
143,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p7,42632,102438,True
144,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p3,40903,102438,True
145,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mBHI-p7,33521,102438,True
146,A2-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p5,42615,102438,True
147,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p5,41922,102438,True
148,A2-e003Coalescence-Inoculumn-mBHI,B10-e003GlycerolRevival-mGAM-p2,40597,102438,True
149,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mBHI-p5,38248,102438,True
150,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,186,102438,False
151,A2-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mGAM-p7,5,102438,False
152,A2-e003Coalescence-Inoculumn-mBHI,C11-e003GlycerolRevival-mGAM-p2,41697,102438,True
153,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mBHI,490,102438,False
154,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p5,30523,102438,True
155,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p5,42625,102438,True
156,A2-e003Coalescence-Inoculumn-mBHI,C9-e003Assembly-mGAM-p5,39857,102438,True
157,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-Inoculumn-mGAM,198,102438,False
158,A2-e003Coalescence-Inoculumn-mBHI,AG-Fecal,24471,102438,True
159,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mGAM,33713,102438,True
160,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p5,40405,102438,True
161,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p3,36802,102438,True
162,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,34205,102438,True
163,A2-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p3,32522,102438,True
164,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Assembly-mBHI-p5,38994,102438,True
165,A2-e003Coalescence-Inoculumn-mBHI,C9-e003GlycerolRevival-mGAM-p2,42631,102438,True
166,A2-e003Coalescence-Inoculumn-mBHI,C9-e003Coalescence-mGAM-p5,31943,102438,True
167,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,0,102438,False
168,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mGAM-p5,42206,102438,True
169,A2-e003Coalescence-Inoculumn-mBHI,B8-e003GlycerolRevival-mGAM-p2,6,102438,False
170,A2-e003Coalescence-Inoculumn-mBHI,C8-e003Coalescence-mBHI-p5,40995,102438,True
171,A2-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p7,42859,102438,True
172,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mBHI,33627,102438,True
173,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mGAM,210,102438,False
174,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-Inoculumn-mGAM,31943,102438,True
175,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mBHI-p3,31013,102438,True
176,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-Inoculumn-mGAM,34433,102438,True
177,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-p5,41579,102438,True
178,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p3,40281,102438,True
179,A2-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-Inoculumn-mGAM,447,102438,False
180,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mBHI-p3,35778,102438,True
181,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mGAM-p5,42862,102438,True
182,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p7,42771,102438,True
183,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mGAM-p3,41072,102438,True
184,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p3,39876,102438,True
185,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mBHI-p3,40228,102438,True
